,Predicted
9946,0.9953292
9947,0.92553264
9948,0.14219621
9949,0.212464
9950,0.8937497
9951,0.031776704
9952,0.0011278762
9953,0.1271576
9954,0.085768126
9955,0.0077616596
9956,0.46110487
9957,0.0017640423
9958,0.00024709126
9959,0.17899042
9960,0.9868555
9961,0.18551986
9962,0.8030165
9963,0.04968347
9964,0.48554295
9965,0.97018355
9966,0.093954645
9967,0.0063707596
9968,0.029099476
9969,0.058240753
9970,0.8857404
9971,0.60219014
9972,0.0010369204
9973,0.12815462
9974,0.028314989
9975,0.00076019636
9976,0.27885672
9977,0.006065094
9978,0.054343812
9979,0.0023516715
9980,0.90006524
9981,0.7465709
9982,0.9794402
9983,0.0003636126
9984,0.26437226
9985,0.16084315
9986,0.39497188
9987,0.8261526
9988,0.023031276
9989,0.20504424
9990,0.015110081
9991,0.7798849
9992,0.06370415
9993,0.16598658
9994,0.05920576
9995,0.8725821
9996,0.44859838
9997,0.55074483
9998,0.8588742
9999,0.86978894
10000,0.94236934
10001,0.08158446
10002,0.0017122186
10003,0.72018224
10004,0.16036943
10005,0.001577138
10006,0.52927285
10007,0.979214
10008,0.22391072
10009,4.9513386e-05
10010,0.5466224
10011,0.017511997
10012,0.9891435
10013,0.09004628
10014,0.96657336
10015,0.052414812
10016,0.28168425
10017,0.001825333
10018,0.0057672383
10019,0.9974602
10020,0.26850894
10021,0.7149739
10022,0.16641442
10023,0.0017153707
10024,0.98866796
10025,0.26761636
10026,0.0024015813
10027,0.14712732
10028,0.37303907
10029,0.78463125
10030,0.98569375
10031,0.1865784
10032,0.9959366
10033,0.7610097
10034,0.4711763
10035,0.04992871
10036,0.028094653
10037,0.993858
10038,0.4267939
10039,0.065619715
10040,0.074970335
10041,0.00028304948
10042,0.15773676
10043,0.013851762
10044,0.56769276
10045,0.6036631
10046,0.00015721397
10047,0.1890909
10048,0.78621024
10049,0.98076165
10050,0.074134216
10051,0.012826498
10052,0.6735708
10053,9.539146e-05
10054,0.008997771
10055,0.5412401
10056,0.18517807
10057,0.24895732
10058,0.12891263
10059,0.305026
10060,0.4680263
10061,0.6079775
10062,0.0018850786
10063,0.0005529468
10064,0.0050295764
10065,0.3726843
10066,0.47890192
10067,0.9204089
10068,0.83073294
10069,0.060885854
10070,0.023881033
10071,0.07700392
10072,0.5269141
10073,0.33792704
10074,0.0016448615
10075,0.34899807
10076,0.0013896519
10077,0.95056456
10078,0.42101598
10079,0.01731486
10080,0.41704655
10081,0.018687028
10082,0.004518869
10083,0.5159792
10084,0.2625565
10085,0.090119615
10086,0.089068785
10087,0.969689
10088,7.689769e-06
10089,0.76161003
10090,0.7995165
10091,0.06870512
10092,0.23553011
10093,0.18928906
10094,0.21960536
10095,0.051409356
10096,0.9143449
10097,0.9967672
10098,0.83495045
10099,0.003562204
10100,0.3227044
10101,0.036072936
10102,0.76496005
10103,0.015241636
10104,4.4573208e-05
10105,0.19413997
10106,0.033139113
10107,0.79574424
10108,0.0731097
10109,0.030474043
10110,0.0041671423
10111,0.76284647
10112,0.00021812323
10113,0.9712167
10114,0.25747997
10115,0.06552751
10116,0.50383055
10117,0.8375164
10118,0.97910386
10119,0.18493131
10120,0.73287994
10121,0.00049514417
10122,0.9477631
10123,0.00014635874
10124,0.6163825
10125,0.00053181406
10126,0.77699316
10127,0.96439874
10128,0.08744951
10129,0.7098987
10130,0.005839685
10131,0.4486247
10132,0.044492286
10133,0.9987639
10134,0.9546019
10135,0.09448087
10136,0.029037153
10137,0.37516016
10138,0.47899276
10139,0.73659444
10140,0.76574314
10141,0.019973375
10142,0.0018952282
10143,0.0001832784
10144,0.06920822
10145,0.075266086
10146,0.97774106
10147,0.033985954
10148,0.00018754316
10149,0.39626682
10150,0.0036749716
10151,0.99765253
10152,0.45669207
10153,0.42349538
10154,0.83653796
10155,0.2018713
10156,0.5427503
10157,0.14916644
10158,0.34511635
10159,0.21826439
10160,0.26194873
10161,0.027804801
10162,0.04215167
10163,0.018301813
10164,0.026442438
10165,0.00063296844
10166,0.13413903
10167,0.99235916
10168,0.7036742
10169,0.7904824
10170,0.0012269119
10171,0.2348038
10172,0.85456324
10173,0.36629358
10174,0.47883844
10175,0.7217733
10176,0.25569272
10177,0.9332511
10178,0.0049758716
10179,0.018462425
10180,0.6816064
10181,0.8493436
10182,0.050930135
10183,0.05941223
10184,0.0023727377
10185,0.9979768
10186,0.6405828
10187,0.08583883
10188,0.6690189
10189,0.0015389838
10190,0.16203877
10191,0.40269765
10192,0.059102707
10193,0.60411805
10194,0.002784913
10195,0.66705805
10196,0.008530242
10197,0.92268497
10198,0.95617163
10199,0.001142811
10200,0.09353491
10201,0.59518504
10202,8.5446816e-05
10203,0.64333224
10204,0.0032215223
10205,0.8867308
10206,0.007899668
10207,0.92214745
10208,0.16368549
10209,0.41773668
10210,0.0003475213
10211,0.00575648
10212,0.09525977
10213,0.018903416
10214,0.0020302688
10215,0.99491394
10216,3.9751394e-05
10217,0.38715082
10218,0.790205
10219,0.00030323447
10220,0.013844395
10221,0.06305989
10222,0.06679605
10223,0.5635635
10224,0.8103881
10225,0.12640634
10226,0.86287355
10227,0.010146686
10228,0.030059988
10229,0.39289576
10230,0.8874243
10231,0.04074004
10232,0.5835327
10233,0.2259765
10234,0.8199021
10235,0.91005296
10236,0.019469464
10237,0.98372537
10238,0.6597486
10239,0.81595165
10240,0.056369983
10241,0.053343333
10242,0.5442623
10243,0.10572634
10244,0.41243878
10245,0.8547579
10246,0.50727355
10247,0.0002195258
10248,0.0024982966
10249,0.4220698
10250,0.0007805835
10251,0.5681864
10252,0.9893284
10253,0.21575645
10254,4.1219002e-05
10255,0.90970546
10256,0.37133276
10257,0.7996193
10258,0.99145734
10259,0.00048883836
10260,0.9691583
10261,4.771097e-05
10262,0.005903761
10263,0.7186521
10264,1.908554e-06
10265,0.90531003
10266,0.026243258
10267,0.95677245
10268,0.74458575
10269,0.0069488166
10270,0.022140509
10271,0.023613185
10272,0.14194176
10273,0.021660615
10274,0.35483757
10275,0.73144233
10276,9.1740694e-05
10277,0.000391638
10278,0.16090342
10279,0.7891661
10280,0.0007577018
10281,0.50003064
10282,3.292063e-05
10283,0.017898032
10284,0.5280918
10285,0.110759
10286,0.029499624
10287,0.054553322
10288,0.6979913
10289,0.035972655
10290,0.98502195
10291,0.24703565
10292,0.83491325
10293,0.8612809
10294,0.72904456
10295,0.9674255
10296,0.65569043
10297,0.4129005
10298,0.03421995
10299,0.97070587
10300,0.14287813
10301,0.12916842
10302,0.0068153054
10303,0.026132714
10304,0.84978914
10305,0.08551959
10306,0.86778486
10307,0.97355384
10308,0.02660791
10309,0.17547421
10310,0.0536161
10311,0.14061514
10312,0.20272866
10313,0.013913617
10314,0.45539707
10315,1.300938e-07
10316,0.00030026413
10317,0.027903643
10318,0.4103724
10319,0.07892187
10320,0.9407622
10321,0.22336781
10322,0.13715401
10323,0.94167507
10324,0.006940042
10325,0.075096816
10326,0.67622864
10327,0.44173008
10328,0.88703716
10329,0.22565313
10330,0.4390083
10331,0.480169
10332,0.60779274
10333,0.012267391
10334,0.92678106
10335,0.08013094
10336,0.012436831
10337,0.74650574
10338,0.37207508
10339,0.56922495
10340,0.5203246
10341,0.027800139
10342,0.21643083
10343,0.3395151
10344,0.8019436
10345,4.5778317e-05
10346,0.6331214
10347,0.019701105
10348,0.7070411
10349,0.0016666375
10350,0.6439422
10351,0.06998856
10352,0.84453756
10353,0.58813995
10354,0.024739217
10355,0.7864085
10356,0.13705212
10357,0.03348371
10358,0.6828816
10359,0.009627322
10360,0.05380098
10361,0.10322478
10362,0.13250913
10363,0.837444
10364,0.15201111
10365,0.005939112
10366,0.49338943
10367,0.38639197
10368,0.99523497
10369,0.997914
10370,0.10795967
10371,0.20190933
10372,0.13034454
10373,0.53879654
10374,0.0049563693
10375,0.15435171
10376,0.4329223
10377,0.02125184
10378,0.97556716
10379,0.18455808
10380,0.001270634
10381,0.9527308
10382,0.0023464083
10383,0.056714475
10384,0.78665894
10385,0.0019451582
10386,0.026983876
10387,0.33543393
10388,0.0036100496
10389,0.034170352
10390,0.0032850697
10391,0.0019083295
10392,0.003315242
10393,0.27208182
10394,0.0020501977
10395,0.87178135
10396,4.8653187e-06
10397,0.047090426
10398,0.080155455
10399,0.054742895
10400,0.03310499
10401,0.031274986
10402,2.0219511e-05
10403,0.2931004
10404,0.57374585
10405,0.8967066
10406,0.61629474
10407,0.504125
10408,0.00031575805
10409,0.1914529
10410,0.97310877
10411,0.2037983
10412,0.58026695
10413,0.20146982
10414,0.9029733
10415,0.3642715
10416,0.93813384
10417,0.6058465
10418,0.7700038
10419,0.0013890833
10420,0.113416456
10421,0.98848736
10422,0.97764796
10423,0.043937903
10424,0.09750287
10425,0.007201982
10426,0.9137456
10427,0.5506021
10428,0.012211019
10429,0.14788932
10430,0.017706404
10431,0.048043277
10432,0.010386002
10433,0.93460685
10434,0.9498204
10435,0.1329475
10436,0.026928682
10437,0.00837584
10438,0.0018080771
10439,0.40030593
10440,0.96605694
10441,0.015226863
10442,0.0012293697
10443,0.973168
10444,0.16256562
10445,0.41291672
10446,0.009359049
10447,0.70218766
10448,0.97701645
10449,0.060270607
10450,0.0004099722
10451,0.9660864
10452,0.0028568297
10453,2.9406374e-05
10454,0.88022405
10455,0.16346137
10456,0.003195046
10457,0.037426315
10458,0.68335503
10459,0.54171216
10460,0.98276484
10461,0.16820744
10462,0.37116954
10463,0.298688
10464,0.07758571
10465,0.0127545055
10466,0.36500305
10467,0.004576579
10468,0.3183706
10469,0.023776371
10470,0.022369225
10471,0.30148998
10472,0.9752101
10473,0.011621346
10474,0.0067369053
10475,0.9761113
10476,0.94743884
10477,0.043156106
10478,0.21082118
10479,7.243497e-05
10480,0.07752608
10481,0.1918715
10482,0.11381769
10483,0.008196444
10484,0.9792975
10485,0.66002816
10486,0.92557347
10487,0.6616643
10488,0.68752855
10489,0.08305747
10490,2.4327654e-05
10491,0.027875919
10492,0.42576146
10493,0.17017998
10494,0.66544014
10495,0.06597621
10496,0.029925983
10497,1.3874803e-05
10498,0.332232
10499,0.6990602
10500,0.8742324
10501,0.10192523
10502,0.6607679
10503,0.4861141
10504,0.12419536
10505,0.0012467026
10506,0.00011853839
10507,0.5331016
10508,0.50768346
10509,0.01478308
10510,0.6995491
10511,0.8745593
10512,0.9749549
10513,0.027683448
10514,0.0070681693
10515,0.05278989
10516,0.064127706
10517,0.46135753
10518,0.0018413536
10519,0.4322223
10520,0.09435145
10521,0.95839226
10522,0.0021798874
10523,0.67693555
10524,0.066704646
10525,0.595594
10526,0.9417288
10527,0.006459724
10528,0.98444444
10529,0.96525127
10530,0.16625902
10531,0.8523124
10532,0.052734584
10533,0.06246429
10534,0.28024152
10535,0.037579015
10536,0.97185814
10537,0.20546427
10538,0.5760075
10539,0.9913167
10540,0.47405773
10541,0.10900058
10542,0.99680567
10543,0.00029672292
10544,0.9802664
10545,0.9402798
10546,0.84376585
10547,8.273216e-05
10548,0.9619236
10549,0.00096366525
10550,0.9503853
10551,0.37549263
10552,0.7462565
10553,0.9033658
10554,0.08302811
10555,0.028681183
10556,0.8791481
10557,0.34666842
10558,0.94818336
10559,0.16041818
10560,0.0028681708
10561,0.19456604
10562,1.4433679e-05
10563,0.94337595
10564,0.22981584
10565,0.00023641964
10566,0.88609934
10567,0.9884941
10568,0.5038498
10569,0.062830135
10570,0.93700945
10571,0.5376527
10572,0.24227938
10573,0.99566317
10574,0.0007548252
10575,0.79697716
10576,0.76118124
10577,0.08087945
10578,0.12862106
10579,0.76877564
10580,0.0037914433
10581,0.056720935
10582,0.007635376
10583,0.23398948
10584,0.15385033
10585,0.2835863
10586,0.8951028
10587,0.72989225
10588,0.22613426
10589,0.004991469
10590,0.83409995
10591,0.3862245
10592,0.3309241
10593,0.011433638
10594,0.18068618
10595,0.25187588
10596,0.26534206
10597,0.8472276
10598,0.034576636
10599,0.05402891
10600,0.012629298
10601,0.9549869
10602,0.52951413
10603,0.80440396
10604,0.00072293746
10605,0.08484929
10606,0.0008906679
10607,0.026747465
10608,0.60485107
10609,0.13137636
10610,0.08199497
10611,0.049449913
10612,0.30758575
10613,0.01717962
10614,0.7996478
10615,0.22483623
10616,0.16156112
10617,1.8050785e-05
10618,0.0013839594
10619,0.9621135
10620,0.23907046
10621,0.6827721
10622,0.41529194
10623,0.7229146
10624,0.8544119
10625,0.044910233
10626,0.9444477
10627,0.00045572576
10628,0.23537059
10629,0.9897154
10630,0.008321847
10631,0.37265688
10632,0.570999
10633,0.033470597
10634,0.98257476
10635,0.055235982
10636,0.61074173
10637,0.9877675
10638,0.74680007
10639,0.66089755
10640,0.0013057268
10641,0.07675732
10642,0.058405936
10643,0.09215635
10644,0.019547338
10645,0.087220915
10646,0.31750083
10647,0.14593132
10648,0.1565082
10649,0.3410511
10650,0.058287095
10651,0.12510604
10652,0.9909167
10653,0.43572658
10654,0.61262095
10655,0.25778666
10656,0.18508467
10657,0.8446482
10658,0.4789509
10659,0.02026166
10660,0.97323483
10661,0.10229138
10662,0.9651901
10663,0.42093706
10664,0.8732365
10665,0.1797184
10666,0.8758006
10667,0.005149679
10668,0.57236785
10669,0.6034107
10670,0.013803966
10671,0.0032571696
10672,0.00015941687
10673,0.7840276
10674,0.35563326
10675,0.7122027
10676,0.48169947
10677,0.018124769
10678,0.9840368
10679,0.00475309
10680,0.018310685
10681,0.008644104
10682,0.0012663186
10683,0.0099883815
10684,0.22926632
10685,0.74648345
10686,0.7375901
10687,0.0985961
10688,0.32952595
10689,0.00083983166
10690,0.22765116
10691,7.592489e-05
10692,0.6699425
10693,0.0036844611
10694,0.6547866
10695,0.84671897
10696,0.72252643
10697,0.0021141886
10698,0.04357825
10699,0.5971832
10700,0.9557171
10701,0.90183944
10702,0.985386
10703,0.9558527
10704,0.0012714571
10705,0.24106464
10706,0.000555887
10707,0.9820797
10708,0.024003893
10709,0.4002245
10710,0.005754846
10711,0.1828305
10712,0.007431434
10713,0.69895667
10714,1.0542387e-06
10715,0.020912785
10716,0.44064158
10717,0.00044642753
10718,0.00079329486
10719,0.99320376
10720,0.032455783
10721,0.23936883
10722,0.0001120577
10723,0.2587306
10724,0.0008012344
10725,0.0072160563
10726,0.44406956
10727,0.3090337
10728,0.88154113
10729,4.924896e-05
10730,0.022567244
10731,0.00031835597
10732,0.8638913
10733,0.029712016
10734,0.0046403627
10735,0.014522752
10736,0.7420361
10737,0.3876065
10738,3.424832e-06
10739,0.6309742
10740,0.006778142
10741,0.69668794
10742,0.019163389
10743,0.11583664
10744,0.7943135
10745,0.08521711
10746,0.5567361
10747,0.9691084
10748,0.04182773
10749,0.041496582
10750,0.0010617402
10751,0.9901063
10752,0.048209473
10753,2.370261e-05
10754,0.26015198
10755,0.75355685
10756,0.115675606
10757,0.1382247
10758,0.14215373
10759,0.68991554
10760,0.021497663
10761,0.16043341
10762,0.8059679
10763,0.011751112
10764,0.7375199
10765,0.39163995
10766,0.009909053
10767,0.11128881
10768,0.009248742
10769,4.7230365e-05
10770,0.00078813016
10771,0.9645079
10772,0.39400056
10773,0.63781524
10774,0.7323624
10775,0.04108604
10776,0.9466149
10777,0.12137878
10778,0.0024278848
10779,0.9943975
10780,0.023013882
10781,0.14225587
10782,0.0031310692
10783,0.06197735
10784,0.011588085
10785,0.0070794583
10786,0.09422788
10787,0.34114963
10788,0.27047348
10789,0.5419428
10790,0.69434667
10791,0.009594519
10792,0.011257641
10793,0.0015149706
10794,0.5048817
10795,0.27808738
10796,0.9330562
10797,0.07712662
10798,0.45015115
10799,0.95434725
10800,0.019839998
10801,0.9747201
10802,0.8660018
10803,0.8774251
10804,9.13213e-05
10805,0.66400594
10806,0.96088237
10807,0.98758096
10808,0.1409392
10809,0.109651186
10810,0.042788293
10811,0.264551
10812,0.00513791
10813,0.707791
10814,0.012726593
10815,0.095311776
10816,0.92946994
10817,0.038166456
10818,0.0039775404
10819,0.09125398
10820,0.4897307
10821,0.8343072
10822,0.34673825
10823,0.03339194
10824,0.41906434
10825,0.24581902
10826,0.14916644
10827,0.20640412
10828,0.00011247342
10829,0.18306628
10830,0.0014598981
10831,0.0025607906
10832,0.3402942
10833,0.047872037
10834,0.024184
10835,0.05217255
10836,0.04848493
10837,0.9586107
10838,0.0014003309
10839,0.00011228506
10840,0.043769818
10841,0.019846536
10842,0.53558683
10843,0.0006943477
10844,0.51692265
10845,0.012726663
10846,0.034698978
10847,0.98940897
10848,0.0053767683
10849,0.42022339
10850,0.079746574
10851,0.69995135
10852,6.1042892e-06
10853,0.9584572
10854,0.9620021
10855,0.0062509426
10856,0.115059234
10857,0.1746391
10858,0.00089172024
10859,1.26563145e-05
10860,0.5855928
10861,0.0006432633
10862,0.2455899
10863,0.16858387
10864,0.5720364
10865,0.38954037
10866,0.0026865732
10867,0.87562597
10868,0.056330062
10869,0.011968667
10870,0.09542153
10871,0.7986893
10872,0.10320739
10873,0.25918236
10874,9.60041e-06
10875,0.607612
10876,0.7665889
10877,0.20812428
10878,0.81563807
10879,0.95430124
10880,0.15737173
10881,0.0040160688
10882,0.19170697
10883,0.00011402681
10884,0.004132354
10885,0.6612776
10886,0.13938697
10887,0.49850568
10888,0.02541346
10889,0.5868343
10890,0.66958505
10891,0.015627457
10892,0.9898141
10893,0.99443895
10894,0.04744436
10895,0.70958567
10896,0.14415687
10897,0.9847573
10898,0.9752733
10899,0.74333423
10900,0.81447333
10901,0.016298404
10902,0.039912306
10903,0.53535634
10904,0.0020724735
10905,0.5172231
10906,0.046761923
10907,0.018150588
10908,0.009736307
10909,0.74873877
10910,0.20627558
10911,0.33957168
10912,0.0051245103
10913,0.55404586
10914,0.8258468
10915,0.020520622
10916,0.03501572
10917,0.00044651824
10918,0.04477329
10919,0.16749722
10920,0.7444179
10921,0.98636734
10922,0.022090774
10923,0.44022527
10924,0.6668873
10925,0.21860194
10926,0.9769594
10927,0.00021816287
10928,0.00010536359
10929,0.07350571
10930,0.036383387
10931,0.56779975
10932,0.0032206818
10933,0.035858408
10934,0.066082954
10935,0.8401138
10936,0.5771205
10937,0.080684766
10938,0.014954299
10939,0.0007833571
10940,0.87220764
10941,0.7070109
10942,0.09915648
10943,0.9569386
10944,0.6398018
10945,0.89840734
10946,0.0012335947
10947,0.8258476
10948,0.6053166
10949,0.22306831
10950,0.03543061
10951,0.3498546
10952,4.3604546e-06
10953,0.19596334
10954,0.021670278
10955,3.339204e-05
10956,0.0017364931
10957,0.026283562
10958,9.46388e-05
10959,0.0012748037
10960,0.8596792
10961,0.00014883651
10962,0.87853336
10963,0.0007230078
10964,0.020260978
10965,0.16649753
10966,0.07563592
10967,0.6270255
10968,0.0534228
10969,0.33159256
10970,0.745377
10971,0.90691644
10972,0.8044567
10973,0.0091705145
10974,0.37841412
10975,0.018717155
10976,0.67770714
10977,0.13423495
10978,0.44871145
10979,0.20278494
10980,0.8622297
10981,0.28907627
10982,0.25731546
10983,0.008597794
10984,0.77576935
10985,0.7089326
10986,0.76795375
10987,0.97971404
10988,0.019990537
10989,0.08164819
10990,0.94080496
10991,0.85270417
10992,0.14396074
10993,0.9092277
10994,0.8558712
10995,0.5929836
10996,0.016168933
10997,0.0026077845
10998,0.00033648353
10999,0.0041119177
11000,0.99701154
11001,0.30426568
11002,0.9487387
11003,0.19443211
11004,0.33871117
11005,0.12758361
11006,0.112174645
11007,0.0011248754
11008,0.96310556
11009,0.0125605045
11010,0.09114132
11011,0.17408219
11012,0.0022261355
11013,0.01844623
11014,0.045902688
11015,0.96229136
11016,0.08109037
11017,0.981866
11018,0.51128733
11019,0.009276217
11020,0.06636859
11021,0.96776086
11022,0.7485411
11023,0.5629011
11024,0.9899619
11025,0.19903235
11026,0.6565801
11027,0.099774435
11028,0.7958964
11029,0.027402112
11030,0.35430312
11031,0.016887382
11032,0.828407
11033,0.10399312
11034,0.39791185
11035,0.9921731
11036,0.20395164
11037,0.018307593
11038,0.99333495
11039,0.16473824
11040,1.7465745e-05
11041,0.029389298
11042,0.40978917
11043,0.14431942
11044,0.46372762
11045,0.05572012
11046,0.43658653
11047,0.44822985
11048,0.24430713
11049,0.12302913
11050,0.022277959
11051,0.21374294
11052,0.8988352
11053,0.6608902
11054,0.053370755
11055,0.97355783
11056,0.010560175
11057,0.16773781
11058,0.0016626483
11059,0.0017904179
11060,0.96195805
11061,0.00038853873
11062,0.016944814
11063,0.95569956
11064,0.007841835
11065,0.49420157
11066,0.5949712
11067,0.0076453076
11068,0.0017126754
11069,0.9526886
11070,0.5141928
11071,0.11058815
11072,0.29557934
11073,0.23428234
11074,0.9939867
11075,0.002494336
11076,0.10968538
11077,0.020453809
11078,0.66943496
11079,0.46649653
11080,0.021428626
11081,0.007007723
11082,0.8173463
11083,0.6951009
11084,0.48148125
11085,0.83919716
11086,0.74825007
11087,1.4083174e-06
11088,0.00037805428
11089,0.65033484
11090,1.6544465e-08
11091,0.19573116
11092,0.8255116
11093,0.8781327
11094,0.0048726085
11095,0.004868004
11096,0.9784169
11097,0.010257932
11098,0.022063779
11099,0.9605584
11100,0.6232978
11101,0.02624763
11102,0.47616833
11103,0.060344767
11104,0.26448327
11105,0.17882448
11106,0.023736732
11107,0.40215454
11108,0.88179225
11109,0.10785129
11110,0.60831493
11111,0.1716737
11112,0.8911481
11113,0.007278902
11114,0.0012161869
11115,0.04021382
11116,0.21901068
11117,0.440152
11118,0.3511687
11119,0.19959222
11120,0.05334764
11121,0.00032763102
11122,0.015427554
11123,0.33354706
11124,0.004251953
11125,0.8511966
11126,0.05651906
11127,0.92719615
11128,0.838531
11129,0.57618487
11130,0.016553449
11131,0.010056744
11132,0.48629084
11133,0.02151289
11134,0.01620521
11135,0.6785832
11136,0.000105678904
11137,0.6730683
11138,0.53601277
11139,0.47216028
11140,0.9975716
11141,4.5841907e-06
11142,0.96769303
11143,0.0013189458
11144,0.3387786
11145,0.21812122
11146,0.2393897
11147,0.31944478
11148,0.6526851
11149,0.7206138
11150,0.06383918
11151,1.258406e-05
11152,0.0014447374
11153,0.1392065
11154,0.9880074
11155,0.05495345
11156,0.96362984
11157,0.001077677
11158,0.8627261
11159,0.0018002683
11160,0.00039197953
11161,0.0004681434
11162,0.7357963
11163,0.90102273
11164,0.4033258
11165,0.6691977
11166,0.988948
11167,0.0012410914
11168,0.03296486
11169,0.25711435
11170,0.0063030114
11171,4.6967318e-05
11172,0.004819096
11173,0.034643218
11174,0.009312014
11175,0.33171058
11176,0.6784481
11177,0.9486977
11178,0.59251934
11179,0.2773568
11180,0.33323723
11181,0.019219153
11182,0.0037693973
11183,0.0011781522
11184,0.9554571
11185,0.100801684
11186,0.027267147
11187,0.9384681
11188,0.93735635
11189,0.9841453
11190,0.20956473
11191,0.0036150771
11192,0.0021518394
11193,0.15391634
11194,0.4392655
11195,0.96395093
11196,0.14205357
11197,0.017461289
11198,0.0699384
11199,0.30783206
11200,0.5790274
11201,0.20575361
11202,0.27464914
11203,0.25698334
11204,0.011344528
11205,0.99623346
11206,0.003020423
11207,0.0012048585
11208,0.019328449
11209,0.0006879837
11210,0.4449981
11211,0.12544218
11212,0.15177229
11213,0.43782544
11214,0.91533005
11215,0.09551231
11216,0.21379144
11217,0.00064639014
11218,0.2700793
11219,0.03073148
11220,0.00023592492
11221,0.0702634
11222,0.057394493
11223,0.10204136
11224,0.0018571976
11225,0.84892815
11226,0.4967192
11227,0.054413877
11228,0.022276647
11229,0.045229167
11230,0.00652103
11231,0.33346143
11232,0.010402998
11233,0.017538453
11234,0.00095498597
11235,0.4658454
11236,0.95311815
11237,0.0023730383
11238,0.93957055
11239,0.000110243986
11240,0.98700047
11241,0.008336192
11242,0.8638058
11243,0.9045986
11244,0.031530507
11245,0.0005510199
11246,0.0035123106
11247,0.0014708468
11248,0.0010550253
11249,0.31380332
11250,0.984894
11251,6.492622e-05
11252,0.016419698
11253,0.023500007
11254,0.86348116
11255,0.9341381
11256,0.004731362
11257,0.9829277
11258,0.12523171
11259,0.034859613
11260,0.45591244
11261,0.39373785
11262,0.6100154
11263,0.04006387
11264,0.38356277
11265,0.96670896
11266,0.001034217
11267,0.003597986
11268,0.24322486
11269,0.10698153
11270,0.17508557
11271,0.05012729
11272,0.00022805459
11273,0.0028747136
11274,0.0030634624
11275,0.036675535
11276,0.016545122
11277,0.66675043
11278,0.8356458
11279,0.3063668
11280,0.6591373
11281,0.009056711
11282,0.14167523
11283,0.41898617
11284,0.043482546
11285,0.08443611
11286,5.333047e-06
11287,0.007948744
11288,0.10505881
11289,0.030793782
11290,0.26267904
11291,0.1807178
11292,0.00041336115
11293,0.007253288
11294,0.9833727
11295,0.0042290366
11296,0.78116304
11297,0.27259666
11298,0.0005966228
11299,0.00017496044
11300,0.7034729
11301,0.14331448
11302,0.00079184014
11303,0.9312906
11304,0.20112208
11305,0.003478074
11306,0.9690536
11307,0.97632897
11308,5.5708068e-05
11309,0.3324368
11310,0.8113899
11311,0.049982864
11312,0.96984357
11313,0.000109378525
11314,0.49751973
11315,0.84558946
11316,0.94273204
11317,0.04266032
11318,0.80556947
11319,0.94439495
11320,0.8790945
11321,0.0010645511
11322,0.0022990108
11323,0.004537384
11324,0.00031008662
11325,0.17814963
11326,0.7471983
11327,1.7698505e-05
11328,0.028967908
11329,0.8302716
11330,0.7870594
11331,0.013005957
11332,0.046989035
11333,0.010483069
11334,0.033705898
11335,0.49828285
11336,0.6744068
11337,0.010132458
11338,0.52276736
11339,0.011865148
11340,0.19758275
11341,0.0032953825
11342,0.15899217
11343,0.31473833
11344,0.71368873
11345,0.8468785
11346,0.8002313
11347,0.20626596
11348,0.434992
11349,0.93254405
11350,0.5929323
11351,0.7960186
11352,0.00015985782
11353,0.04136657
11354,0.00042378771
11355,0.84820807
11356,0.645604
11357,0.025521055
11358,0.20108087
11359,0.4204556
11360,0.00024866065
11361,0.99604255
11362,0.048496213
11363,0.014185084
11364,0.84578496
11365,0.91829395
11366,0.48034173
11367,0.015716916
11368,0.4898859
11369,0.7478374
11370,0.102981925
11371,0.1492516
11372,0.28551504
11373,0.5577477
11374,0.044930518
11375,0.48395744
11376,0.027539214
11377,0.1245202
11378,0.024068177
11379,0.7320753
11380,0.024754955
11381,0.0020732428
11382,0.001494233
11383,0.89072627
11384,0.1823058
11385,0.0002206818
11386,0.91851616
11387,0.22591595
11388,0.4798066
11389,0.038313597
11390,0.9969543
11391,0.48025328
11392,0.7257802
11393,0.13019194
11394,0.8237394
11395,0.00041316854
11396,0.53067607
11397,0.002210181
11398,0.09322721
11399,0.06778763
11400,0.9712137
11401,0.8484505
11402,0.21814147
11403,0.00025838873
11404,0.009634728
11405,0.017166387
11406,0.00023114926
11407,0.98775494
11408,0.056903653
11409,0.01208116
11410,0.3367707
11411,0.33586377
11412,0.028808173
11413,0.06955482
11414,0.100248456
11415,0.38196117
11416,0.99013054
11417,0.021868875
11418,0.03300187
11419,0.9898389
11420,0.008458529
11421,0.9292881
11422,0.0067277863
11423,0.3437242
11424,0.03307887
11425,0.037984263
11426,0.005970518
11427,0.028625578
11428,0.9847392
11429,0.7501424
11430,0.648922
11431,3.4672834e-05
11432,0.26020727
11433,0.24210021
11434,0.012043345
11435,0.8992585
11436,0.97021353
11437,0.811423
11438,0.2596387
11439,0.26365155
11440,0.78275883
11441,0.021951115
11442,0.04546361
11443,0.030658726
11444,0.10177456
11445,0.1682004
11446,0.04171113
11447,0.85888994
11448,0.8978273
11449,5.0871506e-05
11450,0.002724556
11451,0.11809991
11452,0.08163344
11453,0.007894807
11454,0.011213423
11455,0.06654967
11456,0.02730231
11457,0.031554107
11458,0.9620644
11459,0.0040989816
11460,0.8052081
11461,0.0077385055
11462,0.020325443
11463,0.0074906857
11464,0.9176709
11465,0.029520717
11466,0.0055733365
11467,0.009029588
11468,0.48833007
